respID,stateChar,stateNum,whereLive,religion,religionOther,raceAfricanAmOrBlack,raceAsian,raceWhite,raceIndian,raceMiddleEast,raceLatino,raceNativeAm,racePacificIsl,raceOther
R_2dRWv4rUozTPfpy,PA,45,City,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_1oBAeUJHjKGO35q,MI,26,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3KViDspjlcTcAkj,IA,18,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1eVssB7VJNFfFl7,,,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_11XwwdqkUttgIYJ,MT,31,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_T7KZRvVnuCFlwf7,MD,23,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_3KNpUF259KDcu5K,GA,12,Suburb,Jewish,,,,European/Causasian,,,,,,
R_24iXjaj2WVGEaIX,IL,16,Suburb,Do not actively practice a particular religion,,,,,Indian,,,,,
R_27NjQy9hSBRuTGk,IA,18,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1HdzERSaRle5Goc,NC,38,City,Jewish,,,,European/Causasian,,,,,,
R_1jBxjKQssYAACeT,CA,6,City,Spiritual practice not associated with a specific religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_308mGBaIetEcts3,IN,17,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_5vyrhbJ3lguxLB7,IL,16,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,caucasian (is spelled wrong)
R_u4e2m8Lr4DDFHwt,AZ,4,City,Jewish,,,,European/Causasian,,,,,,
R_2YKykmPNDpsOpd2,TN,50,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,"Latino, Hispanic, or Spanish",,,
R_3qs8hcl8psWZoFu,CO,7,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_21yOW6NPSFPcLo3,WA,56,City,"Christian (Catholic, Protestant, etc.)",,,Asian,European/Causasian,,,,,,
R_12LMIwBll4NKZ67,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_XkerJZC4pv8Fhmx,MO,30,Suburb,Other,Catholic,,,European/Causasian,,,,,,
R_2AQZG9pm8zIybJn,FL,11,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_vAjfq9HQw9TSOZz,UT,52,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3EFkgqSnnLi5xqD,IA,18,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_RlDY3lKMGG4Sk4V,HI,14,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_CfWr8AkhO8XjG6t,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,"Latino, Hispanic, or Spanish",,,
R_D7uzvTPlKJpqCDD,KS,19,Rural area,Spiritual practice not associated with a specific religion,,African American or Black,,,,,,,,
R_UFw8vPVTzLL9ctj,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_UEBQyXuei0Ergc1,CA,6,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_XLKx70z6LE35cT7,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2V8DZnSc8fYVZQD,UT,52,Suburb,Do not actively practice a particular religion,,,Asian,,,,,,,
R_ClZeItJTknszK5r,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1mR7OqfxF9wkVGT,NY,37,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2PnCFuLvOb2NcdZ,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2PzI5D6HJj5jmt3,GA,12,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_2E4D4HcHNIHZjH5,WA,56,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1l0oic9FdPuAP3J,SD,49,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_t0qFeJE8ze9XHRn,NY,37,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_exmjdjSMo62jjOx,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2cvezqCnVb8Ma6y,GA,12,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_dpqiV1bJronoF33,NY,37,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2rvEhMeHBmwC8sY,MS,29,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_XiHcE393L9U9vep,PA,45,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_1FG5Hmyae8EDJY9,NM,36,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3I6RJlETWYMild6,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1IXjZ9zndrVWCK8,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3Ge9P3dgwG5UIys,TX,51,Suburb,Do not actively practice a particular religion,,,Asian,European/Causasian,,,,,,biracial
R_PM4djPCaRkJxczv,MO,30,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1Cq1NEUyMBcqrUZ,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1P00fQSbdrTKbil,AZ,4,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_6zHDrC0T8ofJPLr,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_upFctcoeKDqGuc1,VA,54,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1mQafElEQLyxbtD,NC,38,City,Jewish,,,,European/Causasian,,,,,,
R_Byoe5FjgORjmFGx,GA,12,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1NgMFc62vDbRD6t,MI,26,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1lzcaoIQzpxE4d4,IL,16,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_Rgy5sKDSUkKGnst,IL,16,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2PcCaJdP8mld9Qc,MA,25,City,Buddhist,,,,European/Causasian,,,,,,
R_3oBWnJ0ZyVtSyRz,PA,45,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2TGW1DZpy7NyumO,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2xE5YzefD3dRoye,TX,51,Rural area,Other,agnostic,,,European/Causasian,,,,,,
R_2QLIffWoBtURHBs,OH,41,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2zbSmZwMikasoPn,CA,6,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_XTf34obEF5cM4KZ,NV,33,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1DXMREM1TSMffre,AZ,4,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_122SL530ovxebh3,DC,10,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_XtThb5KDZSfzYzf,NJ,35,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1CI9OxSaBwWZUBT,TX,51,Suburb,Other,Mormon,,,European/Causasian,,,,,,
R_equrg0cdib5AuJT,CT,8,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1mfs2rQLODDDY3Z,SC,48,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1DYeDsiknFAXHda,KS,19,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2B4A7FYv5ZbSoNY,PA,45,Rural area,Other,Pagan,,,European/Causasian,,,,,,
R_2YE8kvNO6RryEam,VA,54,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_sYEVKckFgdgphJf,NY,37,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,"Latino, Hispanic, or Spanish",,,
R_UikJMUaTHxhZPpL,CA,6,City,Do not actively practice a particular religion,,,Asian,European/Causasian,,,,,,
R_3NwvhKqDZJCPmfa,MI,26,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_vOHQzv0TGArIi0V,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_YYr6niu2cfBjBbX,NE,32,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2WuLP4XufN4PVux,SC,48,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2WvTknrIWPZlfeS,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_3iOqZETxIr4LPda,NY,37,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3DonsQVUtC4mpq3,AL,1,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_0ND7zVDmMso3C7P,CA,6,City,Jewish,,,,European/Causasian,,,,,,
R_Yc4VXz2IQQKaWKR,NJ,35,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1i2vxj2lEvhqu8o,NY,37,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2R3rGtYB1drL27R,TN,50,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_A7GRDt2iIcB2UUx,NJ,35,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_8jDuwyzBtgS2tjP,DE,9,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_6VkfsNDfhBprpBv,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1ILgRt2Q51JpqEM,AZ,4,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3xzou5Z1wNs2Zu9,WI,58,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3lzf3JnI4gtcjMR,NH,34,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1kHwH1wZN615pwG,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_emNQamCQF5j5Osp,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1PRYFfisCnPcYWl,AZ,4,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_2Y4mvUiRNIa2asZ,FL,11,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_515RTUKGISayTHX,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2Ez2iyrX6k3RqTq,VA,54,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1rrlFU1kOdoZo0Z,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,"Latino, Hispanic, or Spanish",,Pacific Islander,FILIPINO
R_2bJm6H5wme54CpR,MO,30,Suburb,Jewish,,,,European/Causasian,,,,,,
R_1hRzTWW8mRxiFNa,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_25ygUFCAFtOeknS,NY,37,City,Spiritual practice not associated with a specific religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_2yfIXYuyJfOPOxt,AZ,4,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1MWGwzq0K1CvChj,MN,28,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3qJBk4MaJSvdL8U,NY,37,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_xc5TpdutqiSUR0t,AZ,4,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2agXAgm2YzvZq7y,VA,54,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_12zCpC12qsitslK,,,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2xW2jyPFt8ZpYwh,WI,58,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_33a6ksg6zLp0gqO,LA,21,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2Pqj8jy8uupVdvq,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_oXKVwZPCMha9tzH,CT,8,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_9nwHbDgeL1rEynD,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3lYzaMRftOYIory,FL,11,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_21n8Zen8t38McaK,RI,47,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3TQSLYztMXwgOEV,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_2cpb7BnJBGc9Kw0,MD,23,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_D60FUsl5veHIRDX,NC,38,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2azapeGLTiJjQat,NC,38,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_Qbw2Wx8J70ujUsx,AR,5,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3OfzKpZEr5tcOq6,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2DOaRRI7n9h0Wt0,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_31GeDefRUYyXfxV,MN,28,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1incQNZXnMvpWAd,PA,45,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2Y55YWDIQSksVVD,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1rqrLeiiUCszMxc,AK,2,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,,Native American,,
R_3inaxClIP3hISt6,GA,12,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2f7Yy9w1kP4lULI,MA,25,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_VUX54tlMvkKp2wN,NC,38,Suburb,Spiritual practice not associated with a specific religion,,,,,Indian,,,,,
R_3M3F9lwjJY4DcQ5,MO,30,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3fw1GEwhrnYZwKg,MI,26,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1EM3W1sw0Z9Tx6x,OR,43,Suburb,Other,Atheist,,,European/Causasian,,,,Native American,,
R_1rrkpBO1JbbIKOC,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1F9WoBkRD7DLixR,MA,25,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_12FRvnKXiTGn1iW,GA,12,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_3PXj2tO3bLSCKFp,KS,19,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3m9p6GYvssDwOwS,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2dEboK6EpfQ6UkM,NY,37,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_24uQDrCJscyzGGx,MI,26,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3hbBpMvoR3oZSbQ,NJ,35,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_2WNmoG9G6Z8o7tX,VA,54,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3jc9S62J6eLdGX1,FL,11,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2EH8plROtJJ0tFq,WI,58,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2VeVinwWgHAKc95,GA,12,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_blQu0rtWao4Tix3,NY,37,Suburb,Jewish,,,,European/Causasian,,,,,,
R_21d3AolcygZMm0U,SC,48,Rural area,Do not actively practice a particular religion,,African American or Black,,,,,,Native American,,
R_3EAcAVpEZhBaVE7,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_21swFWtqru2VKpo,MD,23,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1pmm2Fr2l93WlHy,MI,26,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3iJ5HxdU4qVMJZL,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2TnKqynp2mLwR0q,WV,57,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_vCSc0JJQXqdyesh,NC,38,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3fJcto0lvU72XUi,NY,37,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3EzI4NNbChDzqH3,TN,50,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3fjbN5YCpnHKf87,MI,26,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3qDNqg3ePfL8KM4,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_eF1P3PkZ0bNHBZv,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_scgf5JYK9cw5ZrX,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_3EcGUpbDthfsFEG,TX,51,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_0dlPLKA2snc0AIV,GA,12,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_0Mp8CdQsSIP1gAN,KS,19,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_t0CniTKXUeOPnzP,NY,37,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1LYCVPVO6ARvwCy,MI,26,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3OkXn0RAJgPIg8f,MS,29,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3DtZkT8Q0LZAJyj,OH,41,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1gkK6JGlpsbZhKx,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_UsymeDqQk3gpyZH,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_WCEqfN7r7hZBM7n,NY,37,City,Do not actively practice a particular religion,,,,,Indian,,,,,
R_aV4by8lNecvG9t7,MI,26,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1plBiIZzolFaTFr,NY,37,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2w4B9vuAVt77F9x,PA,45,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_2w6msqyR1wx4eNC,OH,41,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_780HPXXJE9D4fPb,FL,11,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2OTEu1UxsNEGxYL,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_2zFTXBvgjKOMsyR,TX,51,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_3gS3KlMFTVhUnRW,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_DH1aaDH49KovdJL,FL,11,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2X6b05ibKwjFHPn,IL,16,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2coK0WBmbx6Cg6C,ND,39,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1r19cEAD6ViseQK,KY,20,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3k7aLr5FRbnIGYH,OH,41,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3OjjP8qUAAcpn3s,FL,11,City,Other,Christian (No affiliation with the fake churches),,,European/Causasian,,,,,,
R_1BQ95GSJE5XLXix,PA,45,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3OrkN7HbY1WMjEd,OH,41,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_vuYoxJ72olaGopP,IN,17,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2WwHyoL6ETSoefg,PA,45,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2RWIpesQC8oKVVu,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1k1UHmmHbV5U2vS,NY,37,City,Other,Satanist,,Asian,,,,,,,
R_2EnMiuX099Puxco,NY,37,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_00aybjXngZWki0F,UT,52,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2ePEwvx14TAmzUZ,OH,41,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1BPfnoGDVWTm0WA,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2qyryC0vSeK6nuH,KS,19,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_10rySPwCLkBvJCG,SC,48,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_XiE56vTZ5xlERMJ,NY,37,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3hxvJe4uIgLnm49,WI,58,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1gtqKeXKcRffxOy,FL,11,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3PNNIoGJ3mhQ8Lv,IL,16,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1EhvabYfeskTXdk,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_Qacqh9nyTbxn9Tz,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_Tnps5ci0tYdWFAR,NY,37,Rural area,Do not actively practice a particular religion,,,,,,,,Native American,,
R_31pjpA8LIVgadeQ,NC,38,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_xacGxUc6Uawjtfj,MO,30,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
